r,counts
0.010000,0.035103
0.030000,0.035143
0.050000,0.034418
0.070000,0.035030
0.090000,0.034423
0.110000,0.034353
0.130000,0.034217
0.150000,0.033516
0.170000,0.032860
0.190000,0.032679
0.210000,0.031833
0.230000,0.031230
0.250000,0.030460
0.270000,0.029393
0.290000,0.029088
0.310000,0.028354
0.330000,0.027496
0.350000,0.026251
0.370000,0.025298
0.390000,0.024500
0.410000,0.023548
0.430000,0.022847
0.450000,0.021892
0.470000,0.020932
0.490000,0.019846
0.510000,0.018680
0.530000,0.017831
0.550000,0.017146
0.570000,0.015888
0.590000,0.015428
0.610000,0.014350
0.630000,0.013446
0.650000,0.012633
0.670000,0.011698
0.690000,0.011101
0.710000,0.010229
0.730000,0.009511
0.750000,0.008876
0.770000,0.008167
0.790000,0.007451
0.810000,0.007029
0.830000,0.006562
0.850000,0.005961
0.870000,0.005270
0.890000,0.004851
0.910000,0.004514
0.930000,0.004172
0.950000,0.003644
0.970000,0.003401
0.990000,0.003017
1.010000,0.002748
1.030000,0.002508
1.050000,0.002220
1.070000,0.002032
1.090000,0.001783
1.110000,0.001692
1.130000,0.001447
1.150000,0.001303
1.170000,0.001123
1.190000,0.000919
1.210000,0.000844
1.230000,0.000760
1.250000,0.000678
1.270000,0.000593
1.290000,0.000553
1.310000,0.000438
1.330000,0.000364
1.350000,0.000338
1.370000,0.000302
1.390000,0.000262
1.410000,0.000223
1.430000,0.000204
1.450000,0.000180
1.470000,0.000129
1.490000,0.000125
1.510000,0.000091
1.530000,0.000080
1.550000,0.000067
1.570000,0.000079
1.590000,0.000058
1.610000,0.000044
1.630000,0.000029
1.650000,0.000036
1.670000,0.000033
1.690000,0.000032
1.710000,0.000020
1.730000,0.000017
1.750000,0.000019
1.770000,0.000016
1.790000,0.000004
1.810000,0.000006
1.830000,0.000009
1.850000,0.000002
1.870000,0.000006
1.890000,0.000001
1.910000,0.000005
1.930000,0.000000
1.950000,0.000001
1.970000,0.000000
1.990000,0.000003
2.010000,0.000002
2.030000,0.000002
2.050000,0.000002
2.070000,0.000001
2.090000,0.000001
2.110000,0.000001
2.130000,0.000000
2.150000,0.000001
2.170000,0.000000
2.190000,0.000000
2.210000,0.000000
2.230000,0.000000
2.250000,0.000000
2.270000,0.000000
2.290000,0.000000
2.310000,0.000000
2.330000,0.000000
2.350000,0.000000
2.370000,0.000000
2.390000,0.000000
2.410000,0.000000
2.430000,0.000000
2.450000,0.000000
2.470000,0.000000
2.490000,0.000000
2.510000,0.000000
2.530000,0.000000
2.550000,0.000000
2.570000,0.000000
2.590000,0.000000
2.610000,0.000000
2.630000,0.000000
2.650000,0.000000
2.670000,0.000000
2.690000,0.000000
2.710000,0.000000
2.730000,0.000000
2.750000,0.000000
2.770000,0.000000
2.790000,0.000000
2.810000,0.000000
2.830000,0.000000
2.850000,0.000000
2.870000,0.000000
2.890000,0.000000
2.910000,0.000000
2.930000,0.000000
2.950000,0.000000
2.970000,0.000000
2.990000,0.000000
3.010000,0.000000
3.030000,0.000000
3.050000,0.000000
3.070000,0.000000
3.090000,0.000000
3.110000,0.000000
3.130000,0.000000
3.150000,0.000000
3.170000,0.000000
3.190000,0.000000
3.210000,0.000000
3.230000,0.000000
3.250000,0.000000
3.270000,0.000000
3.290000,0.000000
3.310000,0.000000
3.330000,0.000000
3.350000,0.000000
3.370000,0.000000
3.390000,0.000000
3.410000,0.000000
3.430000,0.000000
3.450000,0.000000
3.470000,0.000000
3.490000,0.000000
3.510000,0.000000
3.530000,0.000000
3.550000,0.000000
3.570000,0.000000
3.590000,0.000000
3.610000,0.000000
3.630000,0.000000
3.650000,0.000000
3.670000,0.000000
3.690000,0.000000
3.710000,0.000000
3.730000,0.000000
3.750000,0.000000
3.770000,0.000000
3.790000,0.000000
3.810000,0.000000
3.830000,0.000000
3.850000,0.000000
3.870000,0.000000
3.890000,0.000000
3.910000,0.000000
3.930000,0.000000
3.950000,0.000000
3.970000,0.000000
3.990000,0.000000
