r,counts
0.010000,0.037379
0.030000,0.037489
0.050000,0.037471
0.070000,0.037519
0.090000,0.036480
0.110000,0.036161
0.130000,0.035305
0.150000,0.036059
0.170000,0.034048
0.190000,0.033679
0.210000,0.032883
0.230000,0.032587
0.250000,0.031801
0.270000,0.031064
0.290000,0.030029
0.310000,0.028296
0.330000,0.027727
0.350000,0.027068
0.370000,0.025927
0.390000,0.024049
0.410000,0.023498
0.430000,0.022913
0.450000,0.021495
0.470000,0.020490
0.490000,0.019442
0.510000,0.018020
0.530000,0.017398
0.550000,0.016944
0.570000,0.015234
0.590000,0.014170
0.610000,0.013148
0.630000,0.012401
0.650000,0.011866
0.670000,0.011111
0.690000,0.009930
0.710000,0.009547
0.730000,0.008259
0.750000,0.007757
0.770000,0.007314
0.790000,0.006668
0.810000,0.006047
0.830000,0.005645
0.850000,0.005193
0.870000,0.004525
0.890000,0.004009
0.910000,0.003821
0.930000,0.003290
0.950000,0.003168
0.970000,0.002755
0.990000,0.002481
1.010000,0.002253
1.030000,0.001989
1.050000,0.001649
1.070000,0.001609
1.090000,0.001333
1.110000,0.001243
1.130000,0.001102
1.150000,0.000933
1.170000,0.000795
1.190000,0.000660
1.210000,0.000676
1.230000,0.000597
1.250000,0.000510
1.270000,0.000419
1.290000,0.000337
1.310000,0.000369
1.330000,0.000319
1.350000,0.000250
1.370000,0.000231
1.390000,0.000205
1.410000,0.000162
1.430000,0.000100
1.450000,0.000103
1.470000,0.000089
1.490000,0.000073
1.510000,0.000071
1.530000,0.000079
1.550000,0.000034
1.570000,0.000054
1.590000,0.000028
1.610000,0.000012
1.630000,0.000024
1.650000,0.000018
1.670000,0.000007
1.690000,0.000008
1.710000,0.000010
1.730000,0.000015
1.750000,0.000006
1.770000,0.000005
1.790000,0.000010
1.810000,0.000014
1.830000,0.000002
1.850000,0.000010
1.870000,0.000000
1.890000,0.000002
1.910000,0.000003
1.930000,0.000000
1.950000,0.000005
1.970000,0.000002
1.990000,0.000000
2.010000,0.000000
2.030000,0.000005
2.050000,0.000001
2.070000,0.000000
2.090000,0.000000
2.110000,0.000006
2.130000,0.000005
2.150000,0.000000
2.170000,0.000000
2.190000,0.000000
2.210000,0.000000
2.230000,0.000000
2.250000,0.000000
2.270000,0.000000
2.290000,0.000000
2.310000,0.000000
2.330000,0.000000
2.350000,0.000000
2.370000,0.000000
2.390000,0.000000
2.410000,0.000000
2.430000,0.000000
2.450000,0.000000
2.470000,0.000000
2.490000,0.000000
2.510000,0.000000
2.530000,0.000000
2.550000,0.000000
2.570000,0.000000
2.590000,0.000000
2.610000,0.000000
2.630000,0.000000
2.650000,0.000000
2.670000,0.000000
2.690000,0.000000
2.710000,0.000000
2.730000,0.000000
2.750000,0.000000
2.770000,0.000000
2.790000,0.000000
2.810000,0.000000
2.830000,0.000000
2.850000,0.000000
2.870000,0.000000
2.890000,0.000000
2.910000,0.000000
2.930000,0.000000
2.950000,0.000000
2.970000,0.000000
2.990000,0.000000
3.010000,0.000000
3.030000,0.000000
3.050000,0.000000
3.070000,0.000000
3.090000,0.000000
3.110000,0.000000
3.130000,0.000000
3.150000,0.000000
3.170000,0.000000
3.190000,0.000000
3.210000,0.000000
3.230000,0.000000
3.250000,0.000000
3.270000,0.000000
3.290000,0.000000
3.310000,0.000000
3.330000,0.000000
3.350000,0.000000
3.370000,0.000000
3.390000,0.000000
3.410000,0.000000
3.430000,0.000000
3.450000,0.000000
3.470000,0.000000
3.490000,0.000000
3.510000,0.000000
3.530000,0.000000
3.550000,0.000000
3.570000,0.000000
3.590000,0.000000
3.610000,0.000000
3.630000,0.000000
3.650000,0.000000
3.670000,0.000000
3.690000,0.000000
3.710000,0.000000
3.730000,0.000000
3.750000,0.000000
3.770000,0.000000
3.790000,0.000000
3.810000,0.000000
3.830000,0.000000
3.850000,0.000000
3.870000,0.000000
3.890000,0.000000
3.910000,0.000000
3.930000,0.000000
3.950000,0.000000
3.970000,0.000000
3.990000,0.000000
