r,counts
0.010000,0.036232
0.030000,0.036517
0.050000,0.036636
0.070000,0.035610
0.090000,0.035730
0.110000,0.035368
0.130000,0.034700
0.150000,0.034525
0.170000,0.033941
0.190000,0.033365
0.210000,0.032437
0.230000,0.031909
0.250000,0.030908
0.270000,0.030185
0.290000,0.029387
0.310000,0.028380
0.330000,0.027184
0.350000,0.026737
0.370000,0.025600
0.390000,0.024635
0.410000,0.023709
0.430000,0.022437
0.450000,0.021560
0.470000,0.020647
0.490000,0.019468
0.510000,0.018573
0.530000,0.017480
0.550000,0.016757
0.570000,0.015970
0.590000,0.014835
0.610000,0.013926
0.630000,0.012893
0.650000,0.012098
0.670000,0.011507
0.690000,0.010544
0.710000,0.009739
0.730000,0.009141
0.750000,0.008419
0.770000,0.007862
0.790000,0.007074
0.810000,0.006582
0.830000,0.006038
0.850000,0.005354
0.870000,0.005013
0.890000,0.004517
0.910000,0.004059
0.930000,0.003794
0.950000,0.003355
0.970000,0.002962
0.990000,0.002823
1.010000,0.002569
1.030000,0.002156
1.050000,0.001909
1.070000,0.001723
1.090000,0.001561
1.110000,0.001400
1.130000,0.001232
1.150000,0.001117
1.170000,0.000953
1.190000,0.000817
1.210000,0.000776
1.230000,0.000643
1.250000,0.000599
1.270000,0.000438
1.290000,0.000454
1.310000,0.000401
1.330000,0.000334
1.350000,0.000257
1.370000,0.000217
1.390000,0.000200
1.410000,0.000165
1.430000,0.000155
1.450000,0.000118
1.470000,0.000102
1.490000,0.000088
1.510000,0.000078
1.530000,0.000070
1.550000,0.000051
1.570000,0.000047
1.590000,0.000043
1.610000,0.000026
1.630000,0.000035
1.650000,0.000027
1.670000,0.000021
1.690000,0.000018
1.710000,0.000013
1.730000,0.000016
1.750000,0.000010
1.770000,0.000008
1.790000,0.000006
1.810000,0.000005
1.830000,0.000002
1.850000,0.000002
1.870000,0.000003
1.890000,0.000003
1.910000,0.000001
1.930000,0.000000
1.950000,0.000001
1.970000,0.000001
1.990000,0.000002
2.010000,0.000000
2.030000,0.000000
2.050000,0.000000
2.070000,0.000000
2.090000,0.000000
2.110000,0.000000
2.130000,0.000000
2.150000,0.000000
2.170000,0.000000
2.190000,0.000000
2.210000,0.000000
2.230000,0.000000
2.250000,0.000000
2.270000,0.000000
2.290000,0.000000
2.310000,0.000000
2.330000,0.000000
2.350000,0.000000
2.370000,0.000000
2.390000,0.000000
2.410000,0.000000
2.430000,0.000000
2.450000,0.000000
2.470000,0.000000
2.490000,0.000000
2.510000,0.000000
2.530000,0.000000
2.550000,0.000000
2.570000,0.000000
2.590000,0.000000
2.610000,0.000000
2.630000,0.000000
2.650000,0.000000
2.670000,0.000000
2.690000,0.000000
2.710000,0.000000
2.730000,0.000000
2.750000,0.000000
2.770000,0.000000
2.790000,0.000000
2.810000,0.000000
2.830000,0.000000
2.850000,0.000000
2.870000,0.000000
2.890000,0.000000
2.910000,0.000000
2.930000,0.000000
2.950000,0.000000
2.970000,0.000000
2.990000,0.000000
3.010000,0.000000
3.030000,0.000000
3.050000,0.000000
3.070000,0.000000
3.090000,0.000000
3.110000,0.000000
3.130000,0.000000
3.150000,0.000000
3.170000,0.000000
3.190000,0.000000
3.210000,0.000000
3.230000,0.000000
3.250000,0.000000
3.270000,0.000000
3.290000,0.000000
3.310000,0.000000
3.330000,0.000000
3.350000,0.000000
3.370000,0.000000
3.390000,0.000000
3.410000,0.000000
3.430000,0.000000
3.450000,0.000000
3.470000,0.000000
3.490000,0.000000
3.510000,0.000000
3.530000,0.000000
3.550000,0.000000
3.570000,0.000000
3.590000,0.000000
3.610000,0.000000
3.630000,0.000000
3.650000,0.000000
3.670000,0.000000
3.690000,0.000000
3.710000,0.000000
3.730000,0.000000
3.750000,0.000000
3.770000,0.000000
3.790000,0.000000
3.810000,0.000000
3.830000,0.000000
3.850000,0.000000
3.870000,0.000000
3.890000,0.000000
3.910000,0.000000
3.930000,0.000000
3.950000,0.000000
3.970000,0.000000
3.990000,0.000000
